,Date/Time,Effective Drop Date,Reason,Drop Type,user_ID,chapter_ID
632,14 June 18 00:00:22,13/06/2018,No Reason Entered,Resigned,2707.0,16
633,13 June 18 23:59:55,13/06/2018,No Reason Entered,Resigned,2061.0,16
634,13 June 18 23:58:47,13/06/2018,No Reason Entered,Resigned,792.0,16
635,13 June 18 23:58:16,13/06/2018,No Reason Entered,Resigned,516.0,16
636,13 June 18 23:57:39,13/06/2018,No Reason Entered,Resigned,1304.0,16
637,13 June 18 23:57:18,13/06/2018,No Reason Entered,Resigned,1995.0,16
638,13 June 18 23:56:55,13/06/2018,No Reason Entered,Resigned,277.0,16
639,13 June 18 23:45:21,13/06/2018,Scheduling Conflicts,Resigned,1426.0,14
640,13 June 18 23:24:46,12/06/2018,No Reason Entered,Resigned,1253.0,17
641,13 June 18 23:20:26,06/02/2020,No Reason Entered,Resigned,1131.0,17
642,13 June 18 17:34:50,11/06/2018,Changed Job,Resigned,2233.0,30
643,10 June 18 18:27:03,10/06/2018,Other Reason (see notes),Resigned,2383.0,24
644,8 June 18 23:24:46,01/06/2018,Did Not Renew - No reason Given,Resigned,1875.0,23
645,7 June 18 22:36:09,07/06/2018,Scheduling Conflicts,Resigned,525.0,14
646,31 May 18 05:31:07,30/05/2018,No Reason Entered,Resigned,1033.0,8
647,30 May 18 16:36:24,23/05/2018,Lost Employee,Resigned,1608.0,30
648,29 May 18 23:53:05,09/05/2018,No Reason Entered,Resigned,1904.0,11
649,29 May 18 19:23:41,23/05/2018,Not Enough Referrals,Resigned,2928.0,30
650,24 May 18 00:48:29,23/05/2018,Changed Job,Resigned,2639.0,13
651,24 May 18 00:22:35,23/05/2018,Other Reason (see notes),Terminated,818.0,24
652,23 May 18 19:22:38,23/05/2018,Changed Job,Resigned,328.0,23
653,22 May 18 16:58:32,14/05/2018,Other Reason (see notes),Resigned,2802.0,8
654,17 May 18 20:11:07,17/05/2018,Other Reason (see notes),Resigned,2355.0,14
655,16 May 18 08:02:19,01/04/2018,,System,1192.0,5
656,16 May 18 08:02:19,01/04/2018,,System,1728.0,5
657,14 May 18 10:00:46,01/05/2018,Takes Too Much Time,Resigned,850.0,16
658,14 May 18 09:59:27,01/05/2018,Takes Too Much Time,Resigned,2072.0,16
659,14 May 18 09:58:13,01/05/2018,Takes Too Much Time,Resigned,105.0,16
660,14 May 18 09:56:08,01/05/2018,Takes Too Much Time,Resigned,1790.0,16
661,10 May 18 02:59:20,03/05/2018,Scheduling Conflicts,Resigned,2004.0,8
662,9 May 18 23:46:51,08/05/2018,No Reason Entered,Resigned,395.0,13
663,9 May 18 00:07:59,08/05/2018,Did Not Renew - No reason Given,Resigned,1544.0,14
664,9 May 18 00:07:48,08/05/2018,Did Not Renew - No reason Given,Resigned,2664.0,14
665,9 May 18 00:07:36,08/05/2018,Did Not Renew - No reason Given,Resigned,659.0,14
666,9 May 18 00:07:23,08/05/2018,Did Not Renew - No reason Given,Resigned,1470.0,5
667,7 May 18 21:56:52,02/05/2018,Not Right Fit with Company,Resigned,2520.0,22
668,2 May 18 18:33:25,02/05/2018,Left Company,Resigned,2144.0,18
669,2 May 18 13:52:14,02/05/2018,Member Relocated,Resigned,29.0,18
670,2 May 18 13:50:09,02/05/2018,Scheduling Conflicts,Resigned,2941.0,18
671,25 April 18 23:26:31,25/04/2018,No Reason Entered,Resigned,2654.0,17
672,25 April 18 01:58:23,24/04/2018,Other Reason (see notes),Resigned,1205.0,18
673,18 April 18 23:37:50,18/04/2018,Terminated by Chapter - Code of Ethics,Terminated,60.0,23
674,17 April 18 02:04:56,16/04/2018,Other Reason (see notes),Resigned,2808.0,18
675,10 April 18 13:16:27,10/04/2018,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,2358.0,9
676,7 April 18 00:58:16,06/04/2018,Personal Reasons,Resigned,920.0,23
677,5 April 18 17:37:17,01/04/2018,Personal Reasons,Resigned,570.0,25
678,4 April 18 23:11:54,04/04/2018,Other Reason (see notes),Resigned,2896.0,23
679,4 April 18 00:03:52,02/04/2018,No Reason Entered,Resigned,1676.0,25
680,3 April 18 20:35:28,01/04/2018,No Reason Entered,Resigned,1324.0,24
681,3 April 18 05:42:32,31/03/2018,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,2840.0,5
682,31 March 18 08:01:46,01/03/2018,,System,1325.0,10
683,31 March 18 08:01:46,01/03/2018,,System,1631.0,11
684,31 March 18 08:01:46,01/03/2018,,System,1811.0,11
685,29 March 18 22:12:45,29/03/2018,No Reason Entered,Resigned,1381.0,24
686,29 March 18 21:41:31,29/03/2018,Transfer of Membership to different employee,Resigned,1899.0,14
687,29 March 18 20:28:35,29/03/2018,Other Reason (see notes),Terminated,629.0,30
688,28 March 18 02:23:03,27/03/2018,Not Enough Referrals,Resigned,2891.0,18
689,28 March 18 00:22:35,27/03/2018,Other Reason (see notes),Resigned,1359.0,18
690,22 March 18 16:24:28,21/03/2018,Changed Job,Resigned,2015.0,24
691,22 March 18 16:16:19,21/03/2018,Terminated by Chapter - Code of Ethics,Terminated,1673.0,18
692,19 March 18 20:06:24,19/03/2018,Not Right Fit with Company,Resigned,1845.0,5
693,16 March 18 21:37:35,16/03/2018,Not Enough Referrals,Resigned,1719.0,20
694,15 March 18 06:36:01,08/03/2018,Other Reason (see notes),Resigned,1663.0,25
695,7 March 18 19:02:18,01/03/2018,Personal Reasons,Resigned,2001.0,24
696,7 March 18 19:00:27,01/03/2018,Other Reason (see notes),Resigned,2711.0,24
697,7 March 18 16:45:58,01/03/2018,Did Not Renew - No reason Given,Resigned,1353.0,8
698,6 March 18 16:06:51,06/03/2018,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,2487.0,14
699,3 March 18 07:04:14,01/02/2018,,System,1395.0,10
700,3 March 18 07:04:14,01/02/2018,,System,177.0,31
701,2 March 18 18:02:03,02/03/2018,Other Reason (see notes),Resigned,1958.0,25
702,2 March 18 15:37:41,01/03/2018,Other Reason (see notes),Resigned,933.0,16
703,24 February 18 21:19:41,01/02/2018,Left Company,Resigned,2567.0,13
704,24 February 18 18:27:43,22/02/2018,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,46.0,20
705,16 February 18 07:04:55,16/02/2018,Personal Reasons,Resigned,1700.0,25
706,16 February 18 05:27:46,01/02/2018,Personal Reasons,Resigned,2143.0,10
707,13 February 18 14:05:20,13/02/2018,Not Right Fit with Company,Resigned,892.0,20
708,7 February 18 01:06:23,31/01/2018,Changed Job,Resigned,2422.0,17
709,6 February 18 21:56:55,31/01/2018,Other Reason (see notes),Resigned,962.0,22
710,6 February 18 21:47:57,31/01/2018,Other Reason (see notes),Resigned,741.0,22
711,6 February 18 13:54:26,08/01/2018,Changed Job,Resigned,2493.0,20
712,1 February 18 18:23:51,31/01/2018,Personal Reasons,Resigned,1576.0,5
713,1 February 18 18:20:46,29/01/2018,Scheduling Conflicts,Resigned,638.0,14
714,31 January 18 17:06:47,01/01/2018,Other Reason (see notes),Terminated,2376.0,22
715,31 January 18 07:05:46,01/01/2018,,System,2229.0,22
716,26 January 18 16:26:34,18/01/2018,Other Reason (see notes),Resigned,768.0,25
717,26 January 18 16:13:41,18/01/2018,Personal Reasons,Resigned,955.0,25
718,26 January 18 16:11:49,18/01/2018,Not Right Fit with Company,Resigned,401.0,25
719,26 January 18 16:09:27,18/01/2018,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,2547.0,25
720,25 January 18 04:11:21,24/01/2018,No Reason Entered,Resigned,2339.0,24
721,24 January 18 23:50:20,23/01/2018,Other Reason (see notes),Terminated,389.0,13
722,24 January 18 23:44:07,23/01/2018,Other Reason (see notes),Terminated,2915.0,13
723,24 January 18 23:41:05,22/01/2018,Other Reason (see notes),Terminated,1748.0,13
724,24 January 18 18:29:41,10/01/2018,Takes Too Much Time,Resigned,383.0,16
725,24 January 18 18:28:07,10/01/2018,Changed Job,Resigned,2657.0,16
726,24 January 18 18:26:20,10/01/2018,Takes Too Much Time,Resigned,533.0,16
727,24 January 18 16:53:15,11/01/2018,Takes Too Much Time,Resigned,2901.0,8
728,24 January 18 15:46:31,10/01/2018,Other Reason (see notes),Resigned,1317.0,31
729,24 January 18 15:44:17,22/12/2017,Not Right Fit with Company,Resigned,2533.0,31
730,23 January 18 21:32:03,19/12/2017,Changed Job,Resigned,1861.0,31
731,22 January 18 15:27:54,01/02/2017,Other Reason (see notes),Terminated,2855.0,20
732,20 January 18 20:33:56,08/01/2018,Not Right Fit with Company,Resigned,1937.0,20
733,20 January 18 19:28:35,18/01/2018,Other Reason (see notes),Resigned,2268.0,18
734,19 January 18 17:37:04,11/01/2018,No Reason Entered,Resigned,1140.0,8
735,17 January 18 23:16:00,17/01/2018,Takes Too Much Time,Resigned,469.0,20
736,17 January 18 09:16:46,17/01/2018,Other Reason (see notes),Resigned,1043.0,20
737,15 January 18 21:07:02,13/01/2018,Not Enough Referrals,Resigned,1141.0,17
738,15 January 18 18:42:11,10/01/2018,Other Reason (see notes),Resigned,1648.0,25
739,15 January 18 18:40:52,10/01/2018,Personal Reasons,Resigned,,10
740,12 January 18 07:04:34,12/01/2018,Other Reason (see notes),Terminated,1276.0,17
741,10 January 18 12:59:57,09/01/2018,Going back to School,Resigned,24.0,9
742,9 January 18 17:39:30,22/12/2017,Member Transferred BNI Chapters,Resigned,250.0,25
743,6 January 18 22:21:26,05/01/2018,Other Reason (see notes),Resigned,332.0,18
744,4 January 18 18:39:51,31/12/2017,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,645.0,18
745,27 December 17 14:30:56,20/12/2017,Personal Reasons,Resigned,2816.0,17
746,27 December 17 14:18:44,13/12/2017,Changed Job,Resigned,1606.0,17
747,18 December 17 16:46:01,18/12/2017,No Reason Entered,Terminated,2376.0,22
748,14 December 17 19:26:33,12/12/2017,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,226.0,18
749,14 December 17 19:24:56,01/12/2017,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,905.0,18
750,8 December 17 21:33:50,08/12/2017,Scheduling Conflicts,Resigned,639.0,16
751,7 December 17 22:03:35,20/11/2017,Left Company,Resigned,240.0,10
752,30 November 17 23:40:29,30/11/2017,No Reason Entered,Resigned,2175.0,24
753,30 November 17 23:37:55,30/11/2017,No Reason Entered,Resigned,960.0,24
754,30 November 17 13:41:07,24/11/2017,Not Right Fit with Company,Resigned,1130.0,18
755,29 November 17 21:58:51,28/11/2017,No Reason Entered,Resigned,1120.0,24
756,23 November 17 14:11:13,21/11/2017,Not Enough Referrals,Resigned,804.0,11
757,23 November 17 03:55:21,22/11/2017,Terminated by Chapter - Attendance,Terminated,2704.0,31
758,23 November 17 03:55:01,22/11/2017,Terminated by Chapter - Attendance,Terminated,1187.0,31
759,20 November 17 23:42:34,14/11/2017,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,1175.0,18
760,20 November 17 23:41:24,14/11/2017,Changed Job,Resigned,1832.0,18
761,17 November 17 21:44:34,25/10/2017,Changed Job,Resigned,1716.0,16
762,17 November 17 21:04:04,16/11/2017,Personal Reasons,Resigned,311.0,16
763,17 November 17 19:34:58,16/11/2017,Did Not Renew - No reason Given,Resigned,1485.0,31
764,16 November 17 00:31:26,31/10/2017,Other Reason (see notes),Resigned,780.0,20
765,2 November 17 18:22:41,01/11/2017,Did Not Renew - No reason Given,Resigned,2185.0,25
766,27 October 17 21:08:03,03/10/2017,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,239.0,5
767,27 October 17 18:54:40,12/10/2017,No Reason Entered,Resigned,2274.0,25
768,27 October 17 18:47:23,03/10/2017,Other networking projects,Resigned,532.0,25
769,27 October 17 18:43:03,13/09/2017,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,219.0,25
770,26 October 17 19:59:26,19/10/2017,Not Enough Referrals,Resigned,1916.0,17
771,25 October 17 20:03:12,25/10/2017,Scheduling Conflicts,Terminated,1597.0,23
772,24 October 17 02:12:07,27/09/2017,Terminated by Chapter - Attendance,Terminated,1660.0,24
773,22 October 17 22:21:36,01/10/2017,Terminated by Chapter - Participation,Terminated,651.0,9
774,20 October 17 17:28:04,01/10/2017,Not Enough Referrals,Resigned,258.0,22
775,20 October 17 14:02:07,01/10/2017,Scheduling Conflicts,Resigned,1444.0,9
776,17 October 17 00:27:23,11/10/2017,Personal Reasons,Resigned,1298.0,11
777,16 October 17 21:57:18,13/10/2017,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,172.0,11
778,16 October 17 20:14:26,16/10/2017,Scheduling Conflicts,Resigned,2170.0,17
779,16 October 17 00:00:38,12/09/2017,Other Reason (see notes),Terminated,1379.0,10
780,10 October 17 00:15:25,30/09/2017,Terminated by Chapter - Attendance,Terminated,558.0,20
781,9 October 17 23:22:49,30/09/2017,Not Right Fit with Company,Resigned,2626.0,20
782,9 October 17 19:30:38,06/09/2017,Changed Job,Resigned,626.0,23
783,6 October 17 19:51:18,01/09/2017,Other Reason (see notes),Resigned,2331.0,16
784,5 October 17 15:12:00,13/09/2017,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,2588.0,11
785,4 October 17 22:22:31,03/10/2017,Not Enough Referrals,Resigned,1412.0,25
786,4 October 17 17:07:12,07/06/2017,Changed Job,Resigned,1522.0,31
787,4 October 17 17:05:34,21/09/2017,Other Reason (see notes),Resigned,1966.0,31
788,2 October 17 21:39:00,02/10/2017,Did Not Renew - No reason Given,Resigned,1229.0,5
789,2 October 17 21:38:27,02/10/2017,Did Not Renew - No reason Given,Resigned,2609.0,17
790,2 October 17 20:28:58,30/09/2017,Personal Reasons,Resigned,1519.0,22
791,2 October 17 19:40:04,06/09/2017,Takes Too Much Time,Resigned,1048.0,5
792,2 October 17 13:44:34,01/10/2017,Terminated by Chapter - Participation,Terminated,1346.0,9
793,1 October 17 08:04:14,01/09/2017,,System,2475.0,5
794,1 October 17 08:04:14,01/09/2017,,System,895.0,8
795,1 October 17 08:04:14,01/09/2017,,System,637.0,22
796,1 October 17 05:46:06,30/09/2017,Terminated by Chapter - Participation,Terminated,1960.0,22
797,30 September 17 15:29:14,30/09/2017,Scheduling Conflicts,Resigned,1953.0,17
798,30 September 17 15:23:28,30/09/2017,Personal Reasons,Resigned,176.0,17
799,29 September 17 22:06:35,28/09/2017,Personal Reasons,Resigned,1318.0,8
800,26 September 17 19:55:36,01/07/2017,Other Reason (see notes),Resigned,1331.0,22
801,26 September 17 17:36:14,01/09/2017,Member Relocated,Resigned,1211.0,5
802,21 September 17 18:25:15,20/09/2017,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,843.0,11
803,19 September 17 22:20:51,15/09/2017,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,1848.0,30
804,13 September 17 17:30:37,05/09/2017,Scheduling Conflicts,Resigned,1472.0,31
805,13 September 17 17:25:38,12/09/2017,Scheduling Conflicts,Resigned,1621.0,31
806,13 September 17 16:20:55,11/09/2017,Did Not Renew - No reason Given,Resigned,1630.0,25
807,13 September 17 02:08:55,31/08/2017,Other Reason (see notes),Resigned,339.0,17
808,12 September 17 17:33:54,11/09/2017,Takes Too Much Time,Resigned,1260.0,14
809,8 September 17 00:48:49,01/09/2017,Other Reason (see notes),Terminated,2854.0,5
810,6 September 17 23:25:30,05/09/2017,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,2040.0,30
811,6 September 17 14:45:11,31/08/2017,Takes Too Much Time,Resigned,3.0,10
812,31 August 17 08:04:08,01/08/2017,,System,2500.0,17
813,30 August 17 18:20:20,30/08/2017,Scheduling Conflicts,Resigned,1778.0,17
814,28 August 17 23:23:15,14/08/2017,No Reason Entered,Resigned,2216.0,16
815,25 August 17 05:09:04,24/08/2017,Other Reason (see notes),Resigned,2786.0,8
816,24 August 17 20:46:10,23/08/2017,Terminated by Chapter - Participation,Resigned,1693.0,24
817,24 August 17 18:46:01,24/08/2017,Scheduling Conflicts,Resigned,813.0,14
818,24 August 17 13:29:22,23/08/2017,Personal Reasons,Resigned,844.0,18
819,19 August 17 18:01:01,19/08/2017,Other Reason (see notes),Resigned,159.0,31
820,17 August 17 23:11:45,12/08/2017,Not Right Fit with Company,Resigned,344.0,17
821,17 August 17 19:48:07,15/08/2017,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,2051.0,30
822,17 August 17 19:45:54,15/08/2017,Member Transferred BNI Chapters,Resigned,1084.0,30
823,17 August 17 19:03:10,17/08/2017,Terminated by Chapter - Participation,Resigned,2320.0,24
824,10 August 17 13:33:31,01/08/2017,Personal Reasons,Resigned,1997.0,9
825,9 August 17 17:46:31,02/08/2017,Transfer of Membership to different employee,Resigned,1506.0,31
826,9 August 17 17:42:28,04/07/2017,Takes Too Much Time,Resigned,1136.0,31
827,9 August 17 14:58:49,02/08/2017,Not Enough Referrals,Resigned,920.0,17
828,9 August 17 06:18:42,07/08/2017,Not Enough Referrals,Resigned,1006.0,22
829,9 August 17 06:06:40,17/07/2017,Personal Reasons,Resigned,479.0,22
830,9 August 17 06:03:50,11/07/2017,Not Enough Referrals,Resigned,234.0,22
831,9 August 17 05:54:18,30/06/2017,Scheduling Conflicts,Resigned,2321.0,22
832,8 August 17 17:29:24,31/07/2017,Not Right Fit with Company,Resigned,152.0,5
833,8 August 17 17:26:24,01/07/2017,Did Not Renew - No reason Given,Terminated,1879.0,5
834,26 July 17 23:36:25,30/06/2017,Terminated by Chapter - Attendance,Terminated,466.0,14
835,26 July 17 06:37:22,25/07/2017,Scheduling Conflicts,Resigned,2464.0,17
836,26 July 17 06:12:04,25/07/2017,Terminated by Chapter - Attendance,Terminated,562.0,17
837,26 July 17 05:52:59,25/07/2017,Takes Too Much Time,Resigned,1896.0,17
838,25 July 17 16:24:57,01/06/2017,No Reason Entered,Resigned,2868.0,8
839,25 July 17 13:50:51,01/08/2017,Personal Reasons,Resigned,1997.0,9
840,25 July 17 13:49:23,05/07/2017,Personal Reasons,Resigned,1996.0,9
841,25 July 17 13:46:36,20/07/2017,Personal Reasons,Resigned,1577.0,18
842,24 July 17 19:55:40,23/07/2017,Personal Reasons,Resigned,2338.0,9
843,21 July 17 23:42:35,01/07/2017,Not Right Fit with Company,Resigned,45.0,5
844,21 July 17 23:35:14,10/07/2017,Not Enough Referrals,Resigned,2529.0,5
845,21 July 17 20:35:37,01/07/2017,Changed Job,Resigned,282.0,5
846,20 July 17 01:55:37,18/07/2017,Affordability of Costs,Resigned,1384.0,18
847,19 July 17 19:07:14,14/07/2017,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,1886.0,30
848,18 July 17 18:20:28,18/07/2017,Other Reason (see notes),Resigned,2518.0,24
849,17 July 17 17:42:10,16/07/2017,Other Reason (see notes),Terminated,1848.0,30
850,13 July 17 02:35:40,02/07/2017,Not Enough Referrals,Resigned,441.0,17
851,13 July 17 02:04:07,02/07/2017,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,1643.0,31
852,13 July 17 01:54:59,02/07/2017,Did Not Renew - No reason Given,Resigned,438.0,9
853,12 July 17 18:11:33,06/07/2017,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,2641.0,8
854,6 July 17 02:10:29,04/07/2017,Personal Reasons,Resigned,1268.0,18
855,4 July 17 17:02:39,30/05/2017,Personal Reasons,Resigned,1616.0,5
856,4 July 17 15:24:51,04/07/2017,Other Reason (see notes),Terminated,1979.0,24
857,1 July 17 08:03:43,01/06/2017,,System,541.0,31
858,27 June 17 19:03:05,27/06/2017,Member Transferred BNI Chapters,Resigned,668.0,30
859,23 June 17 01:54:54,21/06/2017,Personal Reasons,Resigned,1032.0,9
860,22 June 17 23:00:48,17/05/2017,Member Relocated,Resigned,121.0,10
861,22 June 17 22:57:46,22/06/2017,Personal Reasons,Resigned,981.0,10
862,22 June 17 15:31:35,19/06/2017,Left Company,Resigned,2102.0,22
863,21 June 17 17:21:14,14/06/2017,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,1490.0,30
864,20 June 17 15:59:43,20/06/2017,Other Reason (see notes),Terminated,1120.0,10
865,19 June 17 15:53:29,16/06/2017,Left Company,Resigned,135.0,22
866,15 June 17 01:02:42,14/06/2017,Scheduling Conflicts,Resigned,1836.0,16
867,14 June 17 06:57:46,11/05/2017,Not Enough Referrals,Resigned,295.0,10
868,3 June 17 21:01:58,02/06/2017,Not Right Fit with Company,Resigned,143.0,25
869,3 June 17 01:31:36,31/05/2017,Not Right Fit with Company,Resigned,913.0,14
870,1 June 17 17:49:36,31/05/2017,Not Enough Referrals,Resigned,2893.0,24
871,30 May 17 05:48:17,01/05/2017,Changed Job,Resigned,514.0,14
872,29 May 17 16:07:03,24/05/2017,Takes Too Much Time,Resigned,1236.0,8
873,23 May 17 12:26:24,10/05/2017,Did Not Renew - No reason Given,Resigned,1688.0,22
874,23 May 17 12:23:16,04/04/2017,Changed Job,Resigned,1671.0,22
875,22 May 17 08:03:34,22/05/2017,Other Reason (see notes),Terminated,2853.0,25
876,16 May 17 19:33:42,16/05/2017,Takes Too Much Time,Resigned,448.0,18
877,16 May 17 19:25:57,11/05/2017,Takes Too Much Time,Resigned,2613.0,18
878,10 May 17 22:12:45,01/03/2017,Other Reason (see notes),Terminated,2851.0,31
879,10 May 17 07:38:50,18/04/2017,Member Relocated,Resigned,902.0,10
880,10 May 17 07:34:51,03/05/2017,No Reason Entered,Resigned,210.0,10
881,5 May 17 03:59:54,18/04/2017,Takes Too Much Time,Resigned,2399.0,16
882,5 May 17 03:56:25,17/04/2017,Changed Job,Resigned,126.0,16
883,3 May 17 06:18:36,01/05/2017,Takes Too Much Time,Resigned,327.0,16
884,1 May 17 08:03:42,01/04/2017,,System,2911.0,31
885,1 May 17 08:03:42,01/04/2017,,System,106.0,5
886,1 May 17 08:03:42,01/04/2017,,System,1362.0,5
887,1 May 17 08:03:42,01/04/2017,,System,1514.0,16
888,1 May 17 08:03:42,01/04/2017,,System,1740.0,17
889,27 April 17 21:11:46,27/04/2017,Scheduling Conflicts,Resigned,1168.0,16
890,27 April 17 21:02:13,01/04/2017,Other Reason (see notes),Terminated,944.0,18
891,25 April 17 23:34:18,01/02/2017,,System,1812.0,5
892,25 April 17 17:54:31,10/04/2017,Affordability of Costs,Resigned,633.0,5
893,25 April 17 12:23:24,25/04/2017,Other Reason (see notes),Terminated,1910.0,11
894,18 April 17 16:25:33,18/04/2017,Other Reason (see notes),Terminated,2370.0,31
895,17 April 17 21:09:18,17/04/2017,No Reason Entered,Resigned,2483.0,16
896,17 April 17 21:01:45,17/04/2017,Not Enough Referrals,Resigned,82.0,16
897,15 April 17 18:07:11,14/04/2017,Other Reason (see notes),Resigned,599.0,25
898,14 April 17 18:23:04,31/03/2017,Left Company,Resigned,663.0,18
899,13 April 17 18:51:12,12/04/2017,Personal Reasons,Resigned,2546.0,18
900,12 April 17 19:26:41,11/04/2017,Personal Reasons,Resigned,959.0,30
901,8 April 17 16:39:14,01/04/2017,Other Reason (see notes),Terminated,2908.0,5
902,8 April 17 16:35:19,01/04/2017,Other Reason (see notes),Terminated,1231.0,5
903,5 April 17 22:49:32,28/03/2017,Takes Too Much Time,Resigned,1073.0,11
904,5 April 17 22:47:05,04/04/2017,Scheduling Conflicts,Resigned,577.0,11
905,1 April 17 00:31:23,30/03/2017,Personal Reasons,Resigned,1763.0,30
906,29 March 17 20:47:48,29/03/2017,Takes Too Much Time,Resigned,1314.0,18
907,29 March 17 19:07:43,29/03/2017,Member Transferred BNI Chapters,Terminated,1359.0,17
908,29 March 17 13:37:01,28/03/2017,Going back to School,Resigned,,30
909,27 March 17 17:58:07,15/03/2017,Takes Too Much Time,Resigned,18.0,30
910,23 March 17 20:22:25,23/03/2017,Other Reason (see notes),Terminated,2697.0,8
911,23 March 17 20:21:06,23/03/2017,Other Reason (see notes),Terminated,1263.0,24
912,23 March 17 20:19:53,23/03/2017,Other Reason (see notes),Terminated,516.0,16
913,23 March 17 12:17:36,07/03/2017,Terminated by Chapter - Participation,Terminated,2334.0,30
914,15 March 17 23:40:00,01/02/2017,Other Reason (see notes),Resigned,1540.0,17
915,15 March 17 15:32:14,21/02/2017,No Reason Entered,Resigned,1146.0,31
916,14 March 17 17:19:35,14/03/2017,Not Enough Referrals,Resigned,1347.0,16
917,13 March 17 20:13:01,13/03/2017,No Reason Entered,Resigned,708.0,22
918,9 March 17 14:54:43,09/03/2017,Did Not Renew - No reason Given,Resigned,1925.0,9
919,8 March 17 14:05:38,07/03/2017,Scheduling Conflicts,Resigned,167.0,30
920,2 March 17 21:16:25,23/02/2017,Not Right Fit with Company,Resigned,2205.0,8
921,2 March 17 12:46:45,01/02/2017,Other Reason (see notes),Resigned,2326.0,25
922,2 March 17 12:42:19,02/03/2017,No Reason Entered,Resigned,645.0,25
923,27 February 17 21:20:23,27/02/2017,Personal Reasons,Resigned,2648.0,18
924,23 February 17 22:57:55,08/02/2017,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,2091.0,16
925,23 February 17 21:39:13,02/02/2017,Other Reason (see notes),Resigned,774.0,10
926,16 February 17 20:20:37,30/01/2017,Takes Too Much Time,Resigned,2681.0,30
927,16 February 17 20:18:27,24/01/2017,Not Enough Referrals,Resigned,1712.0,25
928,10 February 17 17:10:36,25/01/2017,Other Reason (see notes),Resigned,1782.0,16
929,9 February 17 22:15:23,01/02/2017,No Reason Entered,Resigned,985.0,11
930,9 February 17 22:10:57,18/01/2017,Member Relocated,Resigned,1071.0,11
931,9 February 17 22:08:09,02/02/2017,Other Reason (see notes),Resigned,745.0,11
932,7 February 17 17:29:16,01/02/2017,Not Enough Referrals,Resigned,1964.0,5
933,7 February 17 17:27:04,01/02/2017,Affordability of Costs,Resigned,2910.0,5
934,5 February 17 04:06:58,20/01/2017,No Reason Entered,Resigned,1102.0,9
935,2 February 17 17:52:37,02/02/2017,Personal Reasons,Resigned,2507.0,11
936,31 January 17 19:22:40,31/01/2017,Personal Reasons,Resigned,581.0,25
937,31 January 17 07:03:37,01/01/2017,,System,350.0,22
938,30 January 17 17:49:12,30/01/2017,Other Reason (see notes),Resigned,381.0,16
939,26 January 17 20:54:02,25/01/2017,Other Reason (see notes),Resigned,2899.0,17
940,23 January 17 22:55:02,12/01/2017,Scheduling Conflicts,Resigned,602.0,8
941,23 January 17 16:01:44,29/11/2016,Left Company,Resigned,1770.0,31
942,19 January 17 00:38:54,01/01/2017,Changed Job,Resigned,2517.0,17
943,18 January 17 22:18:37,08/11/2016,Transfer of Membership to different employee,Resigned,337.0,5
944,18 January 17 17:02:26,01/01/2017,Not Enough Referrals,Resigned,2621.0,9
945,18 January 17 16:34:24,01/01/2017,Going back to School,Resigned,317.0,9
946,18 January 17 00:43:58,17/01/2017,Affordability of Costs,Resigned,1245.0,18
947,13 January 17 23:16:35,12/01/2017,Takes Too Much Time,Resigned,2103.0,16
948,11 January 17 01:11:32,10/01/2017,Did Not Renew - No reason Given,Resigned,1645.0,11
949,9 January 17 21:49:09,04/01/2017,Takes Too Much Time,Resigned,2703.0,16
950,31 December 16 07:03:19,01/12/2016,,System,2529.0,5
951,31 December 16 07:03:19,01/12/2016,,System,1969.0,25
952,31 December 16 07:03:19,01/12/2016,,System,788.0,8
953,31 December 16 07:02:59,31/12/2016,Takes Too Much Time,Resigned,11.0,8
954,21 December 16 21:00:23,21/12/2016,Did Not Renew - No reason Given,Resigned,1675.0,5
955,21 December 16 19:46:39,07/12/2016,Personal Reasons,Resigned,2568.0,18
956,15 December 16 19:58:51,22/11/2016,Changed Job,Resigned,1646.0,10
